,评论,评分
3330,第一次 苹果 手机 觉得 上手 不难 挺好用 Iphone11 价格 亲民 双卡 双待 运行 速度 非常 功能 强大 手机 64G 经常 清理 手机 这次 买 256G 再也 不用 担心 想买个 拍照 清晰 手机 华为 选择 苹果 拍照 真的 清晰 皮肤 毛孔 清晰 天天 都 娃 拍照 最后 说 说 网上 购物 信赖 京东 自营 店 服务 质量 反正 都,1
3331,22 号 下单   缺货 26 号 早上 收到   快递 小哥 负责     开机 试     背部 发热 明显     稍后 降下 温度       试用 后会 追评,1
3332,7P 换到 体验 很棒 WIFI 升级 比较 明显 好多 系统 一如既往 流畅 以旧换新 服务,1
3333,iPhone11 实际上 真的 玩 真香 定律 A13 仿生 芯片 面部 识别 相 比较   pro   只差 长焦 镜头 夜景 模式 拍 确实 非常 不错 最长 曝光 达 30 年 脚架 拍 夜晚 建筑 棱角 噪点 都 控制 不错 mate   30 上市 买 打算 搞 一台 mate30 做 横评,1
3334,颜色 美的 屏幕 京东 买手机 挺 感觉 处理器 手机 更加 顺畅,1
3335,外形 好看 颜色 不错 拍照 效果 运行 速度 屏幕 音效,1
3336,真香 苹果 系统 真 既用 苹果 过安卓 人才 懂 京东 物流 真 不错 体验,1
3337,月 23 号 10 月 号 到手 算 手机 超 顺畅 电池 耐用 一充 性价比 超高 值得 购买,1
3338,头天 晚上 30 下单 第二天 上午 收到 赞 白色 手机 大气 上档次 期待 照相 体验,1
3339,xr 换到 感觉 外观 速度 夜拍 强 广角 不错 信号 好像 更好,1
3340,我觉 手机 几天 起来 比较 烫 几天 像素 喜欢,1
3341,相当 不错 手机 喜欢 手感 特别 起来 特别 顺畅 舒服 满意 购物,1
3342,京东 以旧换新 一站式 服务 真的 力 直接 上门 验证 旧机 配送 新机 速度 很快 京东 服务 国内 电商 真是 无人能敌 iPhone   续航 给力 响应 飞快 夜景 拍照 提升 很大 信号 去年 XR 一点点,1
3343,手感 非常 不错 觉得 白色 真的 太 好看 犹豫 一段时间 最后 买 没 后悔 完美 购物,1
3344,起来 流畅 外观 大方 使用方便 两个 摄像头 力 朋友 说 买 非常,1
3345,完美 购物 体验 服务 流程 从头到尾 都 贴心 拆开 包装 傻眼 惊讶 苹果 估计 有史以来 最好 一款 设计 性能 机身 颜色 整体 外观 搭配 还用 依旧 换 新 服务 贡献,1
3346,黑 确实 有点 宽 8plus 换购 付 2899 新机 觉得 性价比 超高,1
3347,价格 喜人 没有 发热 现象 速度 依然 苹果 信号 xr 升级版 白色 耐看,1
3348,手机 手感 不错 相比 6p 要重 比较满意 发货 速度 很快 下午 京东 快递 小哥 负责 下班 半个 小时 点赞,1
3349,没想到 这次 首发 第一天 拿到 挺快 谢谢 快递 小哥 手机 不错 买 红色 手机 挺 外观 手感 非常 不错 系统 下载 东西 不慢 现在 以旧 折 新 折 1700 苹果 6sp 折 到手 3800 非常 划算,1
3350,好用 手机 真的 发票 好用 太 iPhone 一如既往 京东 快递 售后服务 千金难买 东西 朋友 说 购物 意识 爽 看 完 账单 泪 两行 双 促销 活动 铺天盖地 一不小心 钱包 瘦 一大 圈 才能 双 多点 手买 真正 需要 东西 分,1
3351,昨天 订单 今天下午 送到 手里 京东 还发 验证码 防止 冒领 这点 做 京东 速度 说 字快 来说 说 这款 新机 手感 摸 起来 非常 舒服 玩 下午 速度 非常 流畅 选择 苹果 重要 原因 插上 耳机 听 几首 音乐 音质 很棒 喜欢 伙伴 入手 价格 确实 算 实惠,1
3352,这次 iphone11 值得 购买 拍摄 方面 很大 提升 夜景 模式 测试 看 原图 噪点 S10 mate20pro 都 细节 清楚 全程 自动识别 杜比 全景 声 空间感 很强 S10 还要 好点 手机 不错 毕竟 系统 强大 拍照 效果 音效 都 提升 操作 顺滑 待机 期间 长刚 激活 时 旧 手机 数据 传入 新手机 时会 热 没有 网上 说 打开 app 热 缺点 大黑 真的 够 宽 装上 手机 壳 强迫症 慎选,1
3353,性能 无敌 外观 好看 红色 非常 美 性能 几年 没 问题 处理器,1
3354,真不容易 五天 到手 质感 依旧 媳妇 买 生日礼物 加 领证 周年纪念 逛 多家 购物 类 app 颜色 京东 买 太不容易,1
3355,非常 颜色 漂亮 拍照 清晰 音效 好听 声音 操作 满 电能 玩,1
3356,老公 买 喜欢 外观 很漂亮 拍照 清晰 下载 软件 很快 好好,1
3357,送货 速度 包装 完好 外观 漂亮 一段时间 再聊 评价 方面 都 非常 满意 赞,1
3358,紫色 淡 雅典 致 薰衣草 美 一代 苹果 合适 价格 降 功能 提升 苹果 点赞,1
3359,女生 大小 正合适 操作 手 关键 京东 买 各项 服务 比官 网 还给 力 本来 官 网订 半个 月 才能 发货 看到 京东 货 退掉 官网 赶快 下单 第三天 拿到 手里 京东 点赞,1
3360,整体 来说 不错   颜色 图片 好看   电池 经用   照相 真的 很大 提升,1
3361,外观 不错 屏幕 音效 运行 速度 很快 待机时间 长 拍照 技术 不错,1
3362,心心念念 终于 到手   孩子 爸爸 买 希望 喜欢 iPhone6 顺序 用到 现在 苹果 系统 好用 待机时间 短   哈哈哈 实体店 看 京东 买 比较 放心 送货上门 非常 方便 昨天晚上 今天下午 收到 速度 非常 重点 表扬 快递 小哥 态度 非常 现在 家里 日用 都 京东 入手,1
3363,惊艳   速度 很快   最 方便 安卓 转移 app   省心   方便快捷   真的 喜欢 超出 期望值 发货 速度 非常 包装 非常 仔细 严实 物流 公司 服务态度 运送 速度 很快 满意 购物 说实话 京东 购物 外   享受 隔日 达 快递 上午 拍 下午 情况   中   看 后续,1
3364,收到 货拉 屏幕 尺寸 刚刚 新机 爽 大容量 拍照 棒棒 哒 非常 喜欢 快递 飞快 赞赞赞,1
3365,非常 好看   没有 说 发烫   运行 速度 很快 拍照 真的 巨 好看,1
3366,物流 太快 机子 打开 前查 序列 码是 全新 未激活 足够 第一次 京东 买手机 感觉 还会来 哈哈哈 喜欢 喜欢,1
3367,第一次 有点 总体 评价 带上 手机 壳 挺 重 京东 快递 真的 很快 快递 小哥 辛苦,1
3368,选 喜欢 白色   拍照 夜景 真是 绝   运行 速度 没话说   没发 烫过   升级 没 掉电   电量 剩 40   7p 久 剩 10     真的 超级 喜欢,1
3369,收到 货 两天 不错 运行 流畅 屏幕 灵敏 音效 京东 自营 店 值得 信赖,1
3370,好用     没 说       05 喜欢 颜色 京东 适合 年轻人       服务到位     任性,1
3371,不错 性能 强大 浴霸 摄像头 没有 想象 中 难看 不算 浴霸 华为 好看,1
3372,黑色 真的 超级 帅 手感 不错 A13 处理器 速度 真 盖 流畅,1
3373,宝贝 外行 好看 屏幕 音效 拍照 效果 不错 运行 速度 特别 喜欢 想要,1
3374,做工 大小 合适 商家 服务态度 物流 超快 屏幕显示 效果 重量 合适,1
3375,白色 好看 续航 表现 不错 中度 夜景 模式 力,1
3376,老公 买 喜欢 方便 拍照 清楚 运行 很快 待机时间 长,1
3377,颜色 特别 喜欢 没有 网上 说 发热 情况 没有 卡顿 情况 良好,1
3378,收到 感应 灵敏 拍照 清晰 待机时间 长,1
3379,手机 不错 6S 终于 退休 起来 流畅 没有 发热 感觉 电池 耐用 很棒,1
3380,第一次 苹果 手机 感觉 重 方面 都 强 京东 快递 员 服务 非常 效率 高 昨天 发货 次日,1
3381,觉得 眼光 不错 性价比 高 非常 三摄 盖 手机 一段时间 第一次 收到 打电话 杂音 京东 换 一部 第二部 完美 售后 一流,1
3382,星期 没 毛病   小七换 觉得 舒服   小白 真的 太太 太 好看   当天 下单 当天 到达   好评 好评,1
3383,非常 不错 苹果 手机 苹果 近几年来 发布 一款 非常 好用 手机 拍摄 非常 清晰 超广角 价格 相对 近几年来 苹果 手机 来说 10 分 实惠 手机 整体 运行 相当 流畅 感觉 信号 相当于 安卓 手机 来说 比较 差 下次 有事 还会 继续 购买,1
3384,外观 很漂亮 快递 哥哥 拿到 手 研究 很久没 弄 每次 都 问 客服 小姐姐 客服 操作 服务态度 满意,1
3385,功能 强大 运行 速度 超快 拍 夜景 分辨率 超高 玩游戏 一点 都 不卡,1
3386,发售 下单 感觉 真的 很爽 拿到 新手机 开心 用用 看 没什么 问题,1
3387,颜值 高 手 感觉 不错 没 说 粉 摄像 照相 真的 很棒,1
3388,相信 京东 产品 手机 京东 买 三年 没有 毛病   这次 老公 买 起来 不错 老公 喜欢,1
3389,真是 物超所值 值得 拥有 高科技 是不是 5g 体验 感 先用,1
3390,东西 到货 拆开 现在 正在 体验 苹果 手机 运行 起来 顺畅 说 值得 信赖 一款 比较 舒适 手机 说 下次 能够 便宜 点 更好,1
3391,白色 更好 看 觉得 绿色 好看 买 绿色 手机 壳 拍照 超级 美 超级 喜欢,1
3392,卖家 发货 速度 很快 漂亮 不错 还会 釆 推荐 同事 拍 赞,1
3393,不错 比上 一代 苹果 好多 信号 改善 点 处理器 很快 赞,1
3394,包装 完好 物流 颜色 外观 漂亮 拍照 效果 广角 夜景 模式 运行 速度 超 喜欢,1
3395,这次 京东 订购 俩 台 价格 比较 合算 俩 台 黑色 128g 外观 非常 漂亮 手感 非常 拿到 手机 非常 厚实 手机 包装 非常 完美 里面 单独 套 气泡 袋 送货 速度 非常 北京 发货 下单 第二天 送到 选择 货到付款 快递 小哥 自带 非常 贴心 购物 京东 品质 值得 信赖,1
3396,开机 时 烫 待机 运转 就绪 恢复正常 总体 不错 本来 打算 买 绿色 没货才 推选 挺,1
3397,买 老公 老公 苹果 6sp 现在 都 卡 有点像 老年 机了 生活 这么久 没 买 东西 这次 买 生日礼物 特别 惊喜 看到 笑容 没 京东 买 贵 东西 正品 外观 整体 都 不错 老公 满意 支持 京东 支持 老公 一如既往 好评,1
3398,不错 第二天 到货 续航 XR 有所 提升 关键 超广角 摄像头 夜景 功能 太赞 价格 美丽,1
3399,昨天晚上 收到 货 喜欢 颜色 看着 舒服 手感 新机 感觉,1
3400,iphone7 直接 换   手 体验 飙升 A13 速度 相机 方面 绝对 XR 毕竟 广角 双摄 值得 入手,1
3401,iPhone 华为 之间 纠结 都 喜欢 华为 手机 都 用安卓 系统 突然 朋友 讲 说 尝试 iPhone 爱 最新 华为 iPhone 华为 估计 很信 新疆 普及 课 还要 久 试一下 iPhone 红色 真的 非常 非常 漂亮 iPhone 运行 性能 真的 没有 说 尝试 iPhone 带来 感受,1
3402,入手 不亏 一代 超级 划算 继承 以往 优点 照片 手机 镜子 中 自拍 摄像头 好像 人脸 白色 好看,1
3403,早就 预约 终于 发货 京东 快递 真的 手机 收到 不错 很丑 苹果 iOS   13 确实 厉害 手机 质量 没得说,1
3404,拿到 新手机 舒服 颜色 很棒 A13 处理器 真的 很快 很快 夜间 模式 拍摄 苹果 做 到位,1
3405,拿到 快递 时 第一 感觉 比较 重   手 手感 非常 不错   不轻 不重   剩下 再评,1
3406,没错 样子 买俩 很贵 送 女朋友 真的 不错 说 第一次 苹果 机器 着实 反应速度 惊到 超级 赞,1
3407,漂亮 漂亮 星期 非常 流畅 4g 起来 不爽 卡住 手机 就会 发烫 网上 查 都 感受 wife 下好 待机时间 足 整体 质感 提升,1
3408,感觉 挺好用   都 说 5g 快来   这次 真香   紫色 很漂亮   惊艳,1
3409,冲着 红色 买 手 相机 体验 感好 第一次 尝试 扫脸 苹果 原因 是因为 系统 继续 拥有,1
3410,外观 漂亮 非常 流畅 非常 顺手 选 白色 觉得 很漂亮 喜欢,1
3411,没错 样子 买俩 送 女朋友 真的 不错 说 第一次 苹果 机器 着实 反应速度 惊到 超级 赞,1
3412,手感 还行 外形 很棒 剩下 还 没有 测试 两天 追加,1
3413,手机 不错 媳妇儿 真心 喜欢 激活 有点 发热 没有 运行 给力,1
3414,不错   白色 很漂亮   起来 顺手   非常 棒   确实 app 卡死 现象,1
3415,手机 非常 不错 运行 流畅 打游戏 带劲 狠下心来 现在 想 问问 吃 补肾,1
3416,苹果 不爱 拍照 来说 实惠 少 摄像头 效果 稳定性 方面 都 很棒 不亚于 pro,1
3417,京东 快递 速度 昨天晚上 下单 早就 手机 不错 方面 都 反应速度 很快 真香机,1
3418,速度 很快 下午 第二天 上午 机器 检查 没有 毛病 买 白色 超级 好看,1
3419,黑色 亲眼看到 好看 拍照片 看到 20 号 现在 激活 戴上 手机 壳 依旧 裸机,1
3420,夜拍 效果 很赞 3s 极速 夜拍 荣耀 20 60s 效果 视频 拍摄 一如既往 照相 还原 非常 自然 看着 舒服 屏幕 分辨率 800 素质 非常 颜色 舒服 发白 处理器 不用说 单核 性能 太强大 无敌 感觉 赠送 充电器 不行 还好 ipad 10 瓦 充电器 耳机 听 音效 还 手机 玩 王者 开超清 分辨率 支持 屏幕 非常 非常 跟手 要说 三遍 真的 非常 非常 非常 跟手 技能 扔 快又准 这种 1700 场 鲁班 来说 太 重要,1
3421,外观 简单 大气 时尚 屏幕 音效 拍照 效果 不错 抓拍 效果 强 超清 运行 速度 给力 很快 玩游戏 一点 都 不卡 充电 很快 待机时间 很长 知道 用久 卡 手机 拿来 办公 自用 都 非常 合适 自营 物流 给力 第二天 机子 手感 不错 耳机 很酷 整体 喜欢,1
3422,不错 喜欢 以旧换新 合适 红色 很漂亮 机器 没有 问题 物流 包装 完整,1
3423,外形 还 做工 苹果 工艺 完胜 品牌 屏幕 看起来 很润 不像 苹果 7P 干 感觉 拍照 手机 来说 7P 放大 成像 质量 放大 速度 很快 待机时间 7P 系统 13.0 蓝牙 稳定 经常 断开 重新 连接 刘海 屏 难看 背面 玻璃 盖板 很漂亮 组装 非常 精准,1
3424,终于 抢到 心仪 紫色   开机 实验 运行 速度 很快   拍照 给力   待机时间 还   系统 更新 完善 带来 更好 体检,1
3425,速度 很快 方面 都 不错 电池 6sp 好点 pro 性价比 高 值得 入手,1
3426,颜色 漂亮 感觉 特别 棒 5g 还要 继续 换 新,1
3427,略有 发热 整体 还 不错 好用 紫色 颜值 非常 高,1
3428,处理器 速度 杠杠 第一 感觉 非常 6p lcd 效果 不差 苹果 手机 6p 程序 同步 方便 省却 好多 麻烦,1
3429,第一次 京东 买 iPhone 物流 很快 第二天 黑 有点 朋友 11pro       喜欢,1
3430,机子 全新 顺利完成 激活 运行 顺畅 充电 耳机 有线 物流 速度 很快 第二天 到手,1
3431,纠结 好久 买 黑色 白色   白色 带壳 太 好看 奶白 奶 白色   超级 喜欢     运行 速度 很快,1
3432,挺   手感   质感 很大 气 照相 不用说   帮别人 买 满意,1
3433,凑个 热闹 买 手机 本来 看 价格 比较 便宜 交通银行 商城 买 优惠 200 块 商家 节前 节后 都 发货 一点 都 不靠 谱 最后 入手 京东 买 价格 没有 优惠 好歹 送货 非常 质量 保证 一点 磕碰 都 没有 起来 手机 不错 新款 手机 起来 真的 不错 京东 送货 售后 保障 非常 谱 选择,1
3434,紫色 好看 比起 6s 好得多 拍照 进步 明显 面部 解锁 方便 不错,1
3435,收到 手机 查 真的 京东 快递 很快 非常 喜欢 特别 喜欢 黑色 iphone 用过 这次 真的 开心,1
3436,一个月   感觉 不错   xr 用户 转过   夜景 方面 提升 很大   棒棒 哒,1
3437,真机 很漂亮 体验 看 评论 发烫 情况 有点 烫 几天 总体 感觉,1
3438,几天 感觉 不错 现在 感觉 充电 热 外观 很漂亮 挺 喜欢 到货 很快,1
3439,白色 最 喜欢 搭配 手机 壳 好看 来说 64g 内存 足够 发货 特别 第二天,1
3440,发货 速度 很快 当天 买 当天 收到 弟弟 说 满意 手机 非常 好用 像素 清晰 手感,1
3441,红色 很漂亮 起来 顺手 总体 感觉 不错 面对 华为 挑战 苹果 性价比 愈来 越 低,1
3442,新款 iPhone 不错呀 白色 颜色 好看   星期   手机 流畅   电池 耐用     晚上 拍照 效果 不错 玩游戏 发热 正常 总体 说 不错,1
3443,不错 做工 还 比较 细腻 很棒 好看 好用 还会 买 哈哈哈,1
3444,不错 A13 运行 速度 贼 照相 技术 真的 超级 赞 屏幕 音效 给力 配送 服务 力,1
3445,本来 想 买 绿色   绿色 没货   抢到 最后 一台 紫色 说 紫色 超 好看   喜欢,1
